Product Name,Sales,Profit
Aastra 6757i CT Wireless VoIP phone,344.704,38.7792
VTech DS6151,201.584,20.1584
"Bevis Oval Conference Table, Walnut",521.96,88.7332
Rogers Handheld Barrel Pencil Sharpener,8.22,2.2194
Xerox 1894,45.36,21.7728
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",947.17,9.47170000000008
Xerox 19,61.96,27.882
"Bevis Round Conference Table Top, X-Base",268.935,-209.7693
Staples in misc. colors,7.58,2.9562
Avery 493,14.73,7.2177
Ibico Standard Transparent Covers,9.888,-6.9216
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,671.544,50.3658
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,55.896
"Sauder Camden County Collection Libraries, Planked Cherry Finish",275.952,-37.9434
Wilson Jones Legal Size Ring Binders,123.144,46.179
SanDisk Cruzer 4 GB USB Flash Drive,15.576,3.3099
Xerox 1880,212.64,99.9408
Tops Wirebound Message Log Books,9.87,4.5402
Memorex Froggy Flash Drive 8 GB,53.25,20.7675
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,9.5616
"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",658.746,146.388
"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,3.8822
Recycled Easel Ring Binders,29.84,13.428
Lenovo 17-Key USB Numeric Keypad,67.98,14.9556
"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",61.06,28.0876
Hon 61000 Series Interactive Training Tables,35.544,-0.888600000000002
Avery 483,9.96,4.5816
"Dixon Ticonderoga Maple Cedar Pencil, #2",9.21,2.3025
Acme Forged Steel Scissors with Black Enamel Handles,27.93,8.0997
Advantus Map Pennant Flags and Round Head Tacks,7.9,2.528
Recycled Steel Personal File for Standard File Folders,221.16,57.5016
GBC ProClick Punch Binding System,127.96,62.7004
Avery Hole Reinforcements,18.69,9.1581
"Elite 5"" Scissors",25.35,7.605
"Executive Impressions 10"" Spectator Wall Clock",35.28,11.9952
Xerox 1898,33.4,16.032
Okidata C331dn Printer,837.6,62.8200000000001
ARKON Windshield Dashboard Air Vent Car Mount Holder,40.68,-9.153
Office Star - Mesh Screen back chair with Vinyl seat,209.568,-23.5764
AmazonBasics 3-Button USB Wired Mouse,22.368,6.4308
GBC Instant Report Kit,3.882,-2.588
14-7/8 x 11 Blue Bar Computer Printout Paper,115.296,40.3536
Insertable Tab Indexes For Data Binders,1.908,-1.5264
GBC Linen Binding Covers,43.372,-69.3952
Panasonic KX-TG9471B,783.96,219.5088
Surelock Post Binders,48.896,18.336
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.856,2.8478
Avery 487,5.904,1.9926
Acme Office Executive Series Stainless Steel Trimmers,13.712,1.0284
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,85.9818
BIC Liqua Brite Liner,27.76,9.9936
"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,7.5371
Maxell 4.7GB DVD-R,113.52,29.799
Panasonic KX T7736-B Digital phone,359.88,22.4925
Things To Do Today Spiral Book,25.344,9.1872
Cardinal Holdit Business Card Pockets,11.952,4.1832
Kleencut Forged Office Shears by Acme United Corporation,6.24,1.872
Plantronics HL10 Handset Lifter,742.336,83.5127999999999
Contemporary Wood/Metal Frame,6.464,-4.04
Avery File Folder Labels,11.52,4.176
Toshiba IPT2010-SD IP Telephone,222.384,16.6788
Newell 328,23.36,6.0736
Staple-on labels,8.67,4.0749
Acme Office Executive Series Stainless Steel Trimmers,25.71,6.6846
Holmes Odor Grabber,100.94,33.3102
"Situations Contoured Folding Chairs, 4/Set",63.882,10.647
"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.144,0.0
"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.476,-2.214
Acme Stainless Steel Office Snips,40.712,3.5623
Xerox 1934,279.9,137.151
Newell 313,13.12,1.148
"Bush Westfield Collection Bookcases, Dark Cherry Finish",69.576,-143.7904
Newell 326,4.224,0.4752
Logitech Keyboard K120,58.08,-6.534
"Master Caster Door Stop, Large Neon Orange",52.416,15.0696
DAX Wood Document Frame,54.92,10.984
Bevis Rectangular Conference Tables,364.95,-248.166
Xerox 1932,85.056,28.7064
Avery Personal Creations Heavyweight Cards,27.696,9.6936
"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",24.96,11.232
"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,18.1146
3-ring staple pack,5.64,2.7072
GBC DocuBind P50 Personal Binding Machine,57.582,-44.1462
Xerox 23,31.104,10.8864
"DAX Copper Panel Document Frame, 5 x 7 Size",30.192,8.3028
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4.36
Dixon Ticonderoga Pencils,4.768,0.4172
Wilson Jones International Size A4 Ring Binders,10.38,-7.612
Avery Heavy-Duty EZD  Binder With Locking Rings,13.392,-9.8208
Cisco SPA508G,39.594,-7.2589
Nu-Dell Executive Frame,91.008,19.3392
Xerox 1887,37.94,18.2112
Xerox 1971,42.8,19.26
"Personal Folder Holder, Ebony",33.63,10.089
Quality Park Security Envelopes,62.808,21.1977
Xerox 1917,195.64,91.9508
Cisco SPA 502G IP Phone,239.9,71.97
Global Ergonomic Managers Chair,380.058,-21.7176
Sharp AL-1530CS Digital Copier,1199.976,179.9964
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",48.576,9.71519999999999
Xerox 1920,17.94,8.073
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",18.264,6.1641
Holmes 99% HEPA Air Purifier,34.656,5.6316
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,81.552,8.1552
Sensible Storage WireTech Storage Systems,227.136,-42.588
Wilson Jones Impact Binders,10.36,5.0764
Hoover Upright Vacuum With Dirt Cup,463.248,-1181.2824
Razer Kraken PRO Over Ear PC and Music Headset,383.952,47.994
GBC Standard Therm-A-Bind Covers,44.856,-35.8848
Texas Instrument TI-15 Fraction Calculator,30.345,-24.276
"Global Value Steno Chair, Gray",127.554,-9.111
"Computer Room Manger, 14""",77.952,15.5904
Acco 3-Hole Punch,14.016,4.9056
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",69.52,19.4656
"OIC #2 Pencils, Medium Soft",5.64,1.6356
Binder Posts,13.776,4.4772
Belkin 8 Outlet Surge Protector,245.88,68.8464
Portable Personal File Box,36.63,9.8901
X-Rack File for Hanging Folders,22.58,5.8708
"ACCOHIDE 3-Ring Binder, Blue, 1""",12.39,5.8233
"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",39.92,13.473
Xerox 1951,61.96,27.882
Avery Hole Reinforcements,19.936,7.2268
"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798,-2.6586
Xerox 1924,27.744,10.0572
Panasonic KX-TG6844B Expandable Digital Cordless Telephone,158.376,-34.3148
9-3/4 Diameter Round Wall Clock,27.58,11.5836
"Universal Recycled Hanging Pressboard Report Binders, Letter Size",5.553,-4.0722
Carina Media Storage Towers in Natural & Black,243.92,-54.882
Rubber Band Ball,14.96,0.299200000000001
Avery Non-Stick Binders,7.184,2.245
Acco 3-Hole Punch,10.512,3.6792
Plantronics 81402,263.96,19.797
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",71.632,17.908
"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",9.328,0.816200000000001
Prang Colored Pencils,5.88,2.646
"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,121.99
"Hunt PowerHouse Electric Pencil Sharpener, Blue",303.84,91.152
Carina Double Wide Media Storage Towers in Natural & Black,485.88,19.4352
"Eldon Image Series Desk Accessories, Burgundy",12.54,4.5144
Woodgrain Magazine Files by Perma,8.94,0.625799999999999
Longer-Life Soft White Bulbs,9.24,4.4352
Binding Machine Supplies,70.008,24.5028
"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",77.6,38.024
"Deflect-o EconoMat Nonstudded, No Bevel Mat",464.85,92.97
Newell 307,10.192,1.0192
GBC DocuBind TL300 Electric Binding System,1793.98,843.1706
Jawbone JAMBOX Wireless Bluetooth Speaker,758.352,265.4232
Canvas Sectional Post Binders,20.368,7.3834
Wilson Jones Century Plastic Molded Ring Binders,49.848,16.8237
Mophie Juice Pack Helium for iPhone,239.97,67.1916
Global Troy Executive Leather Low-Back Tilter,2404.704,150.294
GBC DocuBind P50 Personal Binding Machine,563.024,190.0206
Space Solutions HD Industrial Steel Shelving.,344.91,10.3473
Avery File Folder Labels,8.64,4.2336
Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,89.988,-14.998
Xerox 1919,229.544,83.2097
OIC Thumb-Tacks,1.824,0.6156
Acco 6 Outlet Guardian Premium Plus Surge Suppressor,18.32,-46.716
Tennsco Commercial Shelving,48.816,-11.5938
Storex Dura Pro Binders,1.188,-1.9602
Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,29.95
Advantus Rolling Drawer Organizers,61.568,4.6176
DIXON Oriole Pencils,6.192,0.4644
"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,-1.476
Letter or Legal Size Expandable Poly String Tie Envelopes,5.32,2.6068
"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,292.776
Logitech diNovo Edge Keyboard,2249.91,517.4793
Super Decoflex Portable Personal File,59.92,16.7776
"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,64.2
Newell 323,3.36,0.8736
Xerox 1929,114.2,52.532
"Global Push Button Manager's Chair, Indigo",182.67,52.9743
Kingston Digital DataTraveler 32GB USB 2.0,101.7,6.102
Tennsco Single-Tier Lockers,1126.02,56.301
"24 Capacity Maxi Data Binder Racks, Pearl",1263.3,315.825
Newell 317,8.82,2.5578
Computer Printout Paper with Letter-Trim Perforations,37.94,18.2112
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",4.2,1.176
SAFCO Boltless Steel Shelving,227.28,2.27279999999999
Xerox 1911,47.9,22.992
Staple envelope,61.96,30.3604
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1117.92,55.896
Global Italian Leather Office Chair,183.372,-7.8588
Xerox 1897,7.968,2.8884
GBC Imprintable Covers,26.352,-18.4464
Iceberg Mobile Mega Data/Printer Cart ,481.32,125.1432
Fiskars Spring-Action Scissors,13.98,3.6348
3M Organizer Strips,25.92,9.072
"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",91.59,42.1314
Hon 4070 Series Pagoda Round Back Stacking Chairs,674.058,-19.2588
Avery Metallic Poly Binders,22.92,11.0016
Fellowes Bankers Box Recycled Super Stor/Drawer,269.9,16.194
Pressboard Hanging Data Binders for Unburst Sheets,11.808,-8.6592
PNY Rapid USB Car Charger - Black,9.588,-2.0774
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",18.336,6.6468
Xerox 1931,36.288,12.7008
iHome FM Clock Radio with Lightning Dock,111.984,6.99900000000001
Ibico Presentation Index for Binding Systems,5.97,-4.577
Avery Durable Slant Ring Binders With Label Holder,2.508,-1.8392
"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",35.96,10.4284
Avery Hole Reinforcements,14.952,5.4201
Bulldog Vacuum Base Pencil Sharpener,67.144,5.8751
Hon Every-Day Chair Series Swivel Task Chairs,254.058,-32.6646
"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94,38.2668
GE 30522EE2,231.98,67.2742
Binder Posts,2.296,-3.9032
14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,46.1184
Assorted Color Push Pins,3.62,1.1946
Xerox 1915,629.1,301.968
AT&T 17929 Lendline Telephone,90.48,23.5248
"Eberhard Faber 3 1/2"" Golf Pencils",14.88,3.72
"Lesro Round Back Collection Coffee Table, End Table",91.275,-67.5435
Xerox 214,19.44,9.3312
Global Comet Stacking Armless Chair,897.15,251.202
Newell 324,57.75,16.17
Easy-staple paper,14.94,7.0218
Newell 309,23.1,6.93
"#10 White Business Envelopes,4 1/8 x 9 1/2",12.536,4.2309
Wilson Jones Easy Flow II Sheet Lifters,1.08,-0.792
Staples,4.512,0.846
"SmartStand Mobile Device Holder, Assorted Colors",16.776,1.6776
Wilson Jones Turn Tabs Binder Tool for Ring Binders,33.74,15.5204
Tennsco 6- and 18-Compartment Lockers,1325.85,238.653
"O'Sullivan Elevations Bookcase, Cherry Finish",333.999,3.92940000000001
4009 Highlighters by Sanford,19.9,6.567
Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1268.82,266.4522
"Hon Metal Bookcases, Putty",283.92,82.3368
SANFORD Liquid Accent Tank-Style Highlighters,5.68,1.7608
Tennsco Single-Tier Lockers,375.34,18.767
14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,46.1184
"Angle-D Binders with Locking Rings, Label Holders",11.68,3.942
Advantus Push Pins,4.36,1.7876
Avery 519,29.24,13.7428
Premium Transparent Presentation Covers by GBC,117.488,41.1208
Eldon 200 Class Desk Accessories,18.84,6.0288
BIC Brite Liner Highlighters,12.42,5.2164
Xerox 1995,12.96,6.2208
Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,20.844
Plantronics MX500i Earset,85.9,2.577
DIXON Oriole Pencils,18.06,4.6956
Xerox 1909,79.14,36.4044
"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,14.212
GBC Standard Plastic Binding Systems' Combs,2.512,-4.396
Staples,18.864,6.1308
Grandstream GXP2100 Mainstream Business Phone,61.192,6.1192
Fellowes Command Center 5-outlet power strip,67.84,18.3168
"Global Push Button Manager's Chair, Indigo",48.712,5.4801
Newell 330,17.94,4.6644
"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,4.85880000000002
GBC Instant Report Kit,7.764,-5.176
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,467.04,58.3799999999999
Plantronics MX500i Earset,128.85,3.8655
"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",8.4,4.116
Logitech G700s Rechargeable Gaming Mouse,199.98,83.9916
Office Star Flex Back Scooter Chair with White Frame,110.98,15.5372
High-Back Leather Manager's Chair,207.984,-28.5978
Embossed Ink Jet Note Cards,36.112,12.6392
"Executive Impressions 14"" Contract Wall Clock",35.568,5.7798
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,31.0688
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,6.321
Enermax Acrylux Wireless Keyboard,717.12,152.388
Pressboard Data Binders by Wilson Jones,21.36,7.209
Avery Durable Slant Ring Binders With Label Holder,6.688,2.3408
Digium D40 VoIP phone,773.94,224.4426
Acme Office Executive Series Stainless Steel Trimmers,20.568,1.5426
Belkin 6 Outlet Metallic Surge Strip,4.356,-11.7612
Kingston Digital DataTraveler 8GB USB 2.0,19.04,-1.428
Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2.4012
Eldon Portable Mobile Manager,84.84,22.9068
Assorted Color Push Pins,7.24,1.1765
Avery 514,14.4,7.056
Xerox 226,15.552,5.4432
SAFCO Arco Folding Chair,1325.76,149.148
Wilson Jones Impact Binders,3.108,-2.1756
Acco Suede Grain Vinyl Round Ring Binder,6.672,2.1684
Aastra 6757i CT Wireless VoIP phone,689.408,77.5584
Ibico EPK-21 Electric Binding System,1889.99,-2929.4845
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",55.936,18.8784
Avery 507,18.432,5.9904
"Master Caster Door Stop, Brown",20.32,3.556
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.064,18.8732
Euro Pro Shark Stick Mini Vacuum,48.784,3.6588
Heavy-Duty E-Z-D Binders,13.092,-10.0372
AT&T 1080 Phone,109.592,8.2194
Easy-staple paper,56.7,27.783
Logitech G600 MMO Gaming Mouse,79.99,28.7964
"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,20.155
Xerox 1911,191.6,91.968
Astroparche Fine Business Paper,10.56,5.0688
Maxell 4.7GB DVD-RW 3/Pack,47.79,16.2486
Letter Size Cart,714.3,207.147
Zebra ZM400 Thermal Label Printer,2321.9,1114.512
"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3.0498
GBC Wire Binding Strips,9.522,-6.9828
Samsung Galaxy Note 3,791.964,-131.994
Angle-D Ring Binders,4.923,-3.9384
Bestar Classic Bookcase,209.979,-356.9643
Vinyl Sectional Post Binders,33.93,-22.62
Letter Size File,222.32,25.011
Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,210.564,-52.641
"Eldon 200 Class Desk Accessories, Burgundy",35.168,9.6712
Samsung Galaxy S4,1502.376,-250.396
Eldon 100 Class Desk Accessories,10.11,3.2352
Logitech P710e Mobile Speakerphone,772.47,146.7693
Acme Box Cutter Scissors,20.46,5.3196
Premier Electric Letter Opener,347.58,17.379
SanDisk Cruzer 64 GB USB Flash Drive,72.64,21.792
Logitech P710e Mobile Speakerphone,772.47,146.7693
"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,11.1776
GBC Poly Designer Binding Covers,33.48,16.4052
Nortel Meridian M3904 Professional Digital phone,461.97,133.9713
"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,60.5528
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,72.6408
Logitech Wireless Performance Mouse MX for PC and Mac,239.976,53.9946
Newell 339,8.34,2.1684
Acme Office Executive Series Stainless Steel Trimmers,8.57,2.2282
Clear Mylar Reinforcing Strips,119.616,40.3704
Novimex Turbo Task Chair,212.94,25.5528
Fellowes Advanced Computer Series Surge Protectors,26.49,7.4172
O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4,48.118
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,111.1035
Kingston Digital DataTraveler 32GB USB 2.0,33.9,2.034
Logitech Illuminated - Keyboard,239.96,83.986
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",199.836,-37.1124
Wilson Electronics DB Pro Signal Booster,716.0,193.32
Tuf-Vin Binders,221.06,103.8982
Embossed Ink Jet Note Cards,67.71,32.5008
Belkin F9S820V06 8 Outlet Surge,129.92,38.976
"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,191.6586
Xerox 1933,61.4,28.858
Standard Rollaway File with Lock,720.76,187.3976
Peel & Stick Add-On Corner Pockets,5.184,1.8144
Newell 338,14.7,3.969
Fellowes Black Plastic Comb Bindings,8.134,-13.8278
Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,79.984,13.9972
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,8.7138
"White Envelopes, White Envelopes with Clear Poly Window",24.4,7.93
Tops White Computer Printout Paper,195.64,91.9508
Enermax Acrylux Wireless Keyboard,398.4,84.66
Newell 317,7.056,0.7938
O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.3976,-437.5404
Xerox 1928,26.4,11.88
Eldon Shelf Savers Cubes and Bins,41.88,0.837599999999998
"GBC Velobind Prepunched Cover Sets, Regency Series",99.846,-83.205
Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),699.98,195.9944
Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,584.82,70.1784
Wilson Jones Legal Size Ring Binders,43.98,21.99
VTech DS6151,377.97,105.8316
"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",123.96,11.1564
GE 30524EE4,391.98,113.6742
Logitech Wireless Gaming Headset G930,383.976,81.5949
Bush Advantage Collection Racetrack Conference Table,1781.682,-653.2834
Newell 347,21.4,6.206
Sharp 1540cs Digital Laser Copier,549.99,274.995
"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",167.535,37.23
Globe Weis Peel & Seel First Class Envelopes,38.34,17.253
Nu-Dell Float Frame 11 x 14 1/2,53.88,22.6296
Motorola Droid Maxx,299.98,83.9944
Hanging Personal Folder File,62.8,15.7
"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,4.5188
Bush Advantage Collection Round Conference Table,744.1,-95.67
"Personal Folder Holder, Ebony",44.84,5.605
Riverside Furniture Stanwyck Manor Table Series,401.59,-131.951
Prestige Round Ring Binders,18.24,8.5728
"Sauder Forest Hills Library, Woodland Oak Finish",359.499,-29.6058
Sterilite Officeware Hinged File Box,10.48,2.8296
Xerox 226,20.736,7.2576
Memorex Froggy Flash Drive 4 GB,35.168,8.3524
Petty Cash Envelope,64.704,23.4552
Xerox 1935,105.52,48.5392
"GBC White Gloss Covers, Plain Front",5.792,-9.5568
Samsung Convoy 3,466.158,-93.2316
Sony 16GB Class 10 Micro SDHC R40 Memory Card,10.312,-1.289
Avery Round Ring Poly Binders,2.556,-1.7892
Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.968,2.8884
"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",8.784,3.1842
Bagged Rubber Bands,3.024,-0.6048
Advantus Rolling Storage Box,51.45,13.8915
Bionaire 99.97% HEPA Air Cleaner,14.016,-31.536
KI Adjustable-Height Table,214.95,-120.372
Shocksock Galaxy S4 Armband,35.04,-7.008
Nu-Dell Float Frame 11 x 14 1/2,10.776,-4.8492
Ibico Covers for Plastic or Wire Binding Elements,4.6,-8.05
Rogers Deluxe File Chest,35.168,-8.3524
Cardinal Hold-It CD Pocket,19.152,6.4638
Newell 333,4.448,0.3336
Xerox 1966,5.184,1.8792
Xerox 1967,15.552,5.4432
Southworth 25% Cotton Antique Laid Paper & Envelopes,40.032,12.51
